user_id,role,login_hour,failed_logins,files_accessed,sensitive_files_accessed,usb_insertions,external_email_count,vpn_usage,working_hours_violation,anomaly_score,insider_threat
U100460,Employee,0,2,27,2,2,2,0,0,0.144,1
U100461,Employee,19,3,18,1,0,3,0,0,0.36,1
U100462,Contractor,20,2,16,1,1,4,0,0,0.873,0
U100463,Manager,14,0,15,1,0,0,0,0,0.919,1
U100464,Manager,21,2,18,1,1,3,1,1,0.153,0
U100465,Employee,20,1,17,3,0,4,0,1,0.309,0
U100466,Employee,1,3,9,3,0,3,0,0,0.794,0
U100467,Employee,21,0,17,0,0,2,0,0,0.082,0
U100468,Employee,1,2,13,0,1,3,0,0,0.2,0
U100469,Employee,2,2,26,0,3,1,1,0,0.663,1
U100470,Employee,19,2,19,0,0,1,0,0,0.249,0
U100471,Employee,11,2,13,0,1,2,0,0,0.799,1
U100472,Manager,20,1,9,1,0,2,0,0,0.501,0
U100473,Admin,22,3,16,1,1,1,0,0,0.521,0
U100474,Admin,13,1,14,0,1,1,0,1,0.256,1
U100475,Employee,5,0,22,2,0,1,0,0,0.618,0
U100476,Employee,10,1,13,2,1,2,0,0,0.675,0
U100477,Employee,19,0,15,1,0,4,0,0,0.607,0
U100478,Employee,15,5,21,1,1,3,1,0,0.172,0
U100479,Employee,17,3,18,2,3,1,0,0,0.551,0
U100480,Contractor,11,1,16,1,1,3,0,1,0.153,0
U100481,Manager,8,1,17,2,0,2,0,0,0.125,1
U100482,Employee,19,1,16,1,0,3,0,0,0.053,1
U100483,Employee,20,0,19,0,2,0,0,0,0.941,1
U100484,Contractor,16,0,14,0,0,0,0,1,0.877,0
U100485,Employee,13,0,15,0,1,2,0,0,0.471,0
U100486,Employee,3,1,17,1,1,1,1,0,0.04,1
U100487,Employee,13,1,19,1,0,1,0,0,0.643,1
U100488,Employee,1,0,17,1,0,2,1,0,0.111,0
U100489,Employee,20,0,22,2,0,1,1,0,0.461,0
U100490,Admin,10,3,19,1,1,3,1,0,0.708,1
U100491,Employee,10,1,15,0,0,2,1,0,0.917,0
U100492,Manager,19,0,13,2,0,2,0,0,0.351,0
U100493,Employee,0,3,15,0,0,2,0,0,0.083,0
U100494,Employee,4,2,10,0,2,4,1,0,0.492,1
U100495,Contractor,17,0,10,1,0,5,0,0,0.187,0
U100496,Employee,17,3,21,1,0,2,1,0,0.758,1
U100497,Employee,17,0,13,2,0,1,0,1,0.068,1
U100498,Employee,19,3,18,1,0,1,0,1,0.701,0
U100499,Employee,3,1,20,0,2,4,0,0,0.939,0
U100500,Contractor,12,2,14,0,0,3,0,0,0.293,0
U100501,Employee,16,2,7,2,0,4,0,0,0.792,0
U100502,Employee,17,1,21,2,0,1,0,0,0.996,0
U100503,Contractor,16,2,15,1,1,0,0,1,0.561,0
U100504,Employee,5,1,14,1,0,2,0,0,0.983,0
U100505,Manager,8,1,8,2,1,4,1,0,0.144,0
U100506,Employee,1,4,15,3,0,1,0,0,0.113,0
U100507,Employee,10,2,8,3,1,5,0,0,0.805,0
U100508,Employee,14,1,17,1,1,2,0,0,0.65,0
U100509,Employee,14,1,17,0,0,2,0,0,0.091,1
U100510,Employee,0,1,11,0,0,4,0,0,0.427,0
U100511,Employee,20,2,14,1,1,2,0,0,0.113,0
U100512,Employee,5,3,13,0,2,0,0,0,0.525,0
U100513,Contractor,4,3,12,0,2,1,0,1,0.062,0
U100514,Contractor,10,0,14,0,1,4,0,0,0.52,0
U100515,Employee,11,0,10,1,0,1,0,0,0.784,0
U100516,Contractor,15,1,15,1,2,0,1,1,0.497,0
U100517,Manager,21,0,11,0,0,4,1,1,0.693,0
U100518,Employee,19,2,15,1,0,1,0,1,0.821,0
U100519,Employee,18,2,14,0,0,2,1,1,0.824,0
U100520,Employee,6,1,13,1,1,2,0,0,0.358,0
U100521,Employee,18,0,16,0,0,1,1,1,0.952,0
U100522,Employee,22,0,16,2,0,1,0,0,0.675,1
U100523,Contractor,10,0,20,1,0,3,1,1,0.298,0
U100524,Contractor,21,1,20,0,0,5,0,0,0.68,0
U100525,Employee,0,0,13,0,0,5,0,0,0.809,0
U100526,Employee,1,1,11,2,0,0,1,0,0.35,0
U100527,Admin,0,1,9,0,1,1,0,1,0.379,0
U100528,Contractor,21,2,21,1,1,1,0,0,0.528,0
U100529,Employee,23,0,19,0,0,2,1,1,0.011,0
U100530,Employee,0,2,20,0,0,3,0,0,0.791,0
U100531,Employee,12,3,11,0,1,2,0,1,0.047,0
U100532,Employee,7,1,13,0,1,3,0,0,0.523,0
U100533,Employee,10,0,10,1,2,4,0,0,0.45,0
U100534,Employee,11,2,20,0,2,1,1,0,0.339,1
U100535,Employee,4,1,18,0,1,5,0,0,0.247,0
U100536,Employee,14,1,13,0,0,1,0,1,0.536,0
U100537,Admin,0,2,15,0,1,2,1,0,0.296,1
U100538,Employee,16,1,17,0,1,1,0,0,0.243,1
U100539,Manager,1,1,15,1,1,1,0,1,0.862,0
U100540,Admin,10,2,11,1,0,2,1,0,0.465,0
U100541,Admin,21,4,23,0,0,3,0,0,0.984,0
U100542,Manager,6,2,13,1,1,2,1,0,0.209,0
U100543,Employee,13,1,18,2,0,3,1,1,0.27,0
U100544,Employee,14,2,7,1,0,2,0,0,0.136,0
U100545,Contractor,0,1,16,1,0,4,1,1,0.028,0
U100546,Contractor,15,1,14,1,1,3,0,0,0.474,0
U100547,Employee,9,3,15,0,2,3,1,0,0.241,0
U100548,Manager,18,1,21,0,0,3,1,0,0.373,0
U100549,Employee,0,2,16,0,0,4,0,0,0.281,0
U100550,Employee,17,0,11,1,0,3,1,1,0.811,0
U100551,Employee,2,0,18,2,1,2,0,1,0.167,0
U100552,Employee,0,2,16,2,0,3,0,0,0.031,0
U100553,Employee,3,2,8,2,0,2,1,0,0.253,1
U100554,Contractor,2,3,14,1,0,2,0,0,0.872,1
U100555,Employee,16,1,18,1,0,0,0,0,0.658,0
U100556,Employee,20,3,21,1,0,5,1,0,0.548,0
U100557,Employee,16,1,12,2,2,2,0,1,0.302,0
U100558,Employee,17,0,12,2,0,1,1,0,0.45,0
U100559,Employee,16,1,14,1,1,3,0,1,0.711,0
U100560,Employee,21,1,15,0,0,3,0,1,0.708,0
U100561,Employee,11,2,15,1,1,3,0,0,0.944,0
U100562,Employee,6,2,20,1,0,2,0,0,0.328,0
U100563,Employee,15,2,11,1,0,1,0,0,0.162,0
U100564,Employee,3,0,19,0,0,5,0,1,0.93,0
U100565,Admin,0,2,18,1,1,2,0,1,0.88,0
U100566,Employee,11,1,15,1,2,4,1,0,0.859,0
U100567,Employee,13,1,15,0,0,1,0,0,0.236,0
U100568,Employee,4,0,12,2,1,2,0,0,0.243,0
U100569,Employee,5,1,15,0,0,1,0,0,0.786,0
U100570,Employee,7,2,10,1,0,2,0,0,0.946,0
U100571,Employee,2,1,16,1,0,2,0,0,0.523,0
U100572,Manager,11,3,11,2,0,3,0,0,0.274,0
U100573,Employee,7,1,16,1,0,3,0,0,0.777,0
U100574,Contractor,1,1,20,0,1,1,0,0,0.252,0
U100575,Employee,4,0,13,1,0,1,0,0,0.429,0
U100576,Employee,14,0,14,2,1,1,1,0,0.86,0
U100577,Admin,21,1,15,0,0,4,0,0,0.659,0
U100578,Admin,13,0,22,1,0,1,0,0,0.297,0
U100579,Manager,19,2,14,1,0,2,1,0,0.336,0
U100580,Employee,14,2,15,0,0,5,0,0,0.95,0
U100581,Manager,14,0,12,0,2,1,1,0,0.915,0
U100582,Manager,0,1,13,2,0,3,0,0,0.328,0
U100583,Employee,4,2,18,0,0,6,1,1,0.305,0
U100584,Employee,18,1,14,1,1,1,0,1,0.818,0
U100585,Employee,5,0,23,0,0,1,0,0,0.714,0
U100586,Employee,21,1,23,1,1,3,0,1,0.481,0
U100587,Manager,2,2,12,0,0,1,0,0,0.305,0
U100588,Admin,5,2,17,2,0,1,0,0,0.491,0
U100589,Manager,22,0,13,1,1,3,0,0,0.291,1
U100590,Employee,9,0,19,1,1,4,0,0,0.882,1
U100591,Employee,11,0,24,1,0,3,0,0,0.326,0
U100592,Employee,0,0,16,1,0,4,0,0,0.068,1
U100593,Employee,17,0,14,0,1,4,1,1,0.897,0
U100594,Admin,16,2,20,0,1,3,0,0,0.074,1
U100595,Contractor,0,2,13,1,0,0,1,0,0.183,0
U100596,Employee,15,1,17,3,0,1,1,0,0.571,1
U100597,Employee,16,1,12,0,1,0,0,0,0.645,0
U100598,Employee,5,2,15,2,1,1,0,0,0.01,0
U100599,Employee,9,2,18,3,1,0,0,1,0.585,0
U100600,Manager,20,2,14,0,1,2,0,1,0.794,1
U100601,Employee,3,0,12,0,1,3,0,0,0.255,0
U100602,Employee,8,4,8,2,0,0,1,0,0.376,0
U100603,Employee,21,0,14,2,0,2,1,0,0.968,0
U100604,Manager,13,1,14,0,1,0,1,0,0.883,0
U100605,Employee,3,0,12,2,0,0,0,1,0.984,0
U100606,Employee,11,0,18,0,0,1,0,0,0.158,0
U100607,Employee,5,1,20,0,1,0,0,1,0.381,0
U100608,Employee,5,1,13,2,2,2,1,0,0.837,0
U100609,Employee,19,1,13,0,0,3,0,1,0.884,0
U100610,Manager,7,2,19,0,0,1,1,0,0.436,0
U100611,Admin,11,0,10,1,2,2,0,0,0.315,0
U100612,Employee,20,2,19,2,2,1,0,0,0.076,0
U100613,Employee,8,2,11,0,0,1,0,0,0.725,0
U100614,Manager,19,1,19,1,0,2,0,1,0.45,0
U100615,Contractor,23,2,15,0,1,1,1,0,0.585,1
U100616,Employee,11,2,13,2,0,2,0,0,0.163,0
U100617,Manager,22,2,17,0,1,2,1,0,0.598,0
U100618,Employee,6,2,16,0,0,3,1,0,0.968,0
U100619,Admin,11,0,13,0,2,0,1,1,0.032,0
U100620,Employee,8,1,13,2,1,0,0,0,0.617,0
U100621,Contractor,17,2,23,1,1,3,0,0,0.195,1
U100622,Employee,1,2,11,0,1,3,0,0,0.948,0
U100623,Employee,23,1,19,1,0,5,0,1,0.752,0
U100624,Admin,1,0,18,1,0,0,1,0,0.994,0
U100625,Employee,11,0,6,2,2,2,0,1,0.36,0
U100626,Manager,23,0,17,0,1,2,1,0,0.452,0
U100627,Employee,15,3,11,2,2,1,0,0,0.601,0
U100628,Employee,5,1,17,0,0,2,0,0,0.163,0
U100629,Admin,12,3,24,1,0,4,0,0,0.953,0
U100630,Employee,15,1,17,0,0,2,0,0,0.629,0
U100631,Employee,1,0,14,1,2,3,0,0,0.743,0
U100632,Admin,22,0,21,0,2,1,0,0,0.078,0
U100633,Admin,9,2,12,0,0,3,0,1,0.507,0
U100634,Manager,9,0,17,0,0,1,0,1,0.736,0
U100635,Employee,5,1,13,0,0,2,0,0,0.227,0
U100636,Employee,19,1,10,0,0,2,1,0,0.004,0
U100637,Employee,4,3,15,0,1,2,0,0,0.44,0
U100638,Employee,0,0,21,0,0,1,1,0,0.044,0
U100639,Employee,23,2,14,0,0,1,0,1,0.358,0
U100640,Admin,13,2,12,1,0,2,1,0,0.34,1
U100641,Employee,17,0,11,0,1,3,1,0,0.735,0
U100642,Employee,21,1,16,2,0,3,0,0,0.187,0
U100643,Contractor,11,0,9,1,0,1,0,0,0.68,0
U100644,Manager,10,3,15,2,0,3,0,1,0.911,1
U100645,Employee,16,0,15,1,1,2,1,0,0.725,0
U100646,Employee,20,0,10,1,2,0,1,0,0.782,0
U100647,Manager,3,0,13,1,0,2,0,0,0.26,1
U100648,Employee,6,1,20,1,0,3,1,1,0.132,1
U100649,Employee,17,0,16,1,1,4,1,0,0.506,0
U100650,Employee,15,1,15,2,0,0,0,0,0.39,0
U100651,Manager,1,2,15,0,1,1,0,1,0.726,0
U100652,Employee,18,2,19,1,0,0,1,0,0.339,0
U100653,Contractor,18,5,12,3,1,2,0,0,0.593,0
U100654,Employee,0,1,16,0,0,1,1,0,0.1,0
U100655,Employee,9,3,15,1,0,0,0,0,0.609,0
U100656,Manager,5,0,20,0,2,1,0,0,0.626,0
U100657,Employee,16,2,13,0,2,4,0,0,0.406,0
U100658,Employee,22,1,19,1,1,1,0,0,0.235,0
U100659,Employee,8,2,10,0,0,1,0,0,0.122,0
U100660,Employee,0,2,17,0,0,1,0,1,0.534,0
U100661,Manager,2,1,17,1,1,1,0,0,0.407,0
U100662,Admin,7,1,20,0,1,3,1,0,0.063,0
U100663,Employee,15,0,14,0,1,1,0,1,0.941,1
U100664,Employee,12,0,15,0,1,1,0,0,0.838,0
U100665,Employee,15,1,11,2,0,5,0,0,0.28,1
U100666,Employee,14,3,15,2,1,2,0,1,0.081,0
U100667,Employee,9,2,20,0,1,0,1,0,0.362,0
U100668,Employee,8,2,12,2,0,2,0,0,0.735,0
U100669,Manager,12,3,11,2,1,1,1,0,0.223,0
U100670,Manager,0,3,10,1,2,0,0,0,0.051,0
U100671,Employee,1,3,15,1,0,5,0,0,0.777,0
U100672,Employee,21,0,11,0,0,5,1,0,0.643,0
U100673,Employee,14,2,25,1,0,1,1,1,0.886,0
U100674,Employee,22,1,17,2,0,2,1,0,0.385,0
U100675,Employee,6,2,14,0,0,2,0,0,0.291,0
U100676,Employee,14,1,14,1,0,1,1,0,0.205,0
U100677,Manager,1,1,14,0,0,2,1,0,0.302,0
U100678,Employee,15,0,14,2,0,3,0,0,0.263,0
U100679,Employee,21,0,15,1,0,0,0,1,0.306,1
U100680,Employee,0,2,19,1,0,3,0,1,0.79,0
U100681,Employee,0,1,9,0,0,4,0,0,0.526,0
U100682,Employee,8,0,12,0,0,2,1,0,0.681,0
U100683,Employee,7,0,11,0,0,1,0,1,0.63,1
U100684,Contractor,6,0,16,2,1,0,0,0,0.021,0
U100685,Manager,13,0,18,0,1,1,0,1,0.64,0
U100686,Employee,23,0,16,0,1,2,0,0,0.363,0
U100687,Employee,14,2,21,0,2,0,0,1,0.583,0
U100688,Manager,11,0,19,0,2,3,0,0,0.102,0
U100689,Employee,21,1,12,0,0,4,0,0,0.611,0
U100690,Employee,20,0,13,0,0,0,0,0,0.84,0
U100691,Employee,13,4,15,0,0,2,1,0,0.056,1
U100692,Employee,11,0,15,0,2,0,0,0,0.292,0
U100693,Manager,10,0,12,1,2,2,1,1,0.254,0
U100694,Admin,14,2,10,1,0,0,1,1,0.56,0
U100695,Contractor,21,0,20,0,0,1,0,0,0.616,0
U100696,Admin,0,1,15,2,0,1,0,0,0.578,0
U100697,Contractor,23,3,17,1,0,0,1,0,0.277,0
U100698,Employee,16,1,13,0,0,2,0,0,0.282,1
U100699,Employee,15,2,14,0,0,3,0,0,0.306,0
U100700,Employee,13,1,13,1,0,3,0,0,0.444,0
U100701,Manager,16,0,23,1,1,0,1,0,0.191,0
U100702,Employee,6,3,18,2,0,4,0,0,0.053,0
U100703,Employee,22,3,11,0,0,2,1,0,0.694,0
U100704,Employee,12,1,17,0,0,1,0,0,0.058,0
U100705,Manager,23,1,17,1,1,1,1,1,0.976,0
U100706,Employee,10,0,19,1,1,3,1,1,0.346,0
U100707,Employee,6,0,8,2,0,4,1,0,0.26,0
U100708,Employee,14,1,15,0,0,3,0,1,0.318,0
U100709,Employee,4,1,15,0,0,1,0,0,0.181,0
U100710,Employee,7,1,15,0,1,1,1,0,0.16,0
U100711,Employee,13,2,13,1,1,1,0,0,0.803,0
U100712,Employee,8,1,11,0,0,5,0,0,0.592,0
U100713,Contractor,6,3,13,1,0,1,0,0,0.974,0
U100714,Employee,10,1,14,1,0,1,0,1,0.164,0
U100715,Employee,2,1,17,0,1,2,0,0,0.11,0
U100716,Manager,12,1,18,3,2,1,0,1,0.25,0
U100717,Employee,4,0,6,1,0,1,0,0,0.959,0
U100718,Employee,14,1,8,1,0,3,0,0,0.285,0
U100719,Contractor,16,2,15,1,1,1,1,1,0.287,1
U100720,Employee,0,0,15,0,0,0,0,0,0.676,0
U100721,Admin,10,2,15,2,0,0,0,0,0.105,0
U100722,Employee,15,1,15,2,0,1,1,0,0.292,0
U100723,Employee,11,1,16,1,1,0,1,0,0.762,0
U100724,Admin,11,1,13,1,1,2,0,0,0.543,0
U100725,Employee,3,4,18,1,0,1,0,0,0.113,1
U100726,Employee,2,0,14,1,0,3,0,0,0.311,0
U100727,Employee,5,0,20,1,1,6,0,1,0.414,0
U100728,Employee,2,3,16,1,1,2,0,0,0.76,0
U100729,Employee,9,1,17,1,0,4,0,0,0.567,0
U100730,Employee,0,1,13,1,1,0,1,0,0.023,0
U100731,Contractor,21,1,17,2,0,3,0,0,0.769,0
U100732,Employee,18,1,22,0,1,0,1,0,0.861,0
U100733,Manager,12,0,11,1,1,3,0,1,0.107,0
U100734,Employee,20,1,10,0,1,1,0,0,0.243,0
U100735,Employee,7,1,12,1,0,3,0,0,0.903,1
U100736,Employee,1,2,13,0,1,1,0,0,0.965,1
U100737,Employee,0,1,15,1,0,2,0,0,0.658,0
U100738,Admin,1,0,8,0,0,1,0,0,0.785,0
U100739,Manager,16,2,18,2,0,0,0,0,0.552,0
U100740,Admin,10,1,14,1,0,1,0,0,0.944,0
U100741,Manager,22,2,17,0,0,3,0,0,0.068,0
U100742,Manager,11,2,15,1,0,3,1,0,0.761,1
U100743,Employee,17,0,17,1,0,2,0,0,0.246,0
U100744,Manager,11,0,14,2,1,2,0,0,0.054,0
U100745,Employee,22,0,15,0,0,3,1,0,0.918,0
U100746,Employee,9,6,16,1,1,4,0,0,0.491,0
U100747,Employee,22,2,16,0,1,1,1,0,0.467,0
U100748,Manager,13,0,18,0,0,3,1,0,0.286,0
U100749,Employee,3,1,18,4,0,3,0,0,0.664,0
U100750,Employee,18,0,14,1,0,0,0,0,0.407,1
U100751,Employee,1,2,7,1,1,2,0,1,0.242,0
U100752,Employee,12,1,15,1,1,2,0,1,0.529,0
U100753,Employee,19,0,10,1,0,3,1,0,0.176,0
U100754,Employee,3,2,18,1,0,4,0,1,0.617,0
U100755,Admin,16,0,16,0,2,1,1,0,0.429,1
U100756,Employee,14,3,16,0,0,5,0,0,0.776,0
U100757,Employee,2,0,10,1,2,5,0,0,0.928,0
U100758,Employee,1,1,16,0,0,1,0,0,0.307,0
U100759,Manager,3,1,11,2,0,1,1,0,0.576,0
U100760,Manager,12,1,17,2,0,2,0,0,0.855,0
U100761,Employee,18,1,13,1,0,2,0,0,0.766,0
U100762,Employee,0,1,11,1,0,2,0,0,0.555,0
U100763,Admin,15,0,17,1,0,1,0,1,0.566,0
U100764,Manager,1,1,15,0,1,0,1,0,0.608,0
U100765,Employee,8,1,14,1,0,5,0,0,0.847,0
U100766,Manager,15,0,14,1,0,4,0,0,0.713,0
U100767,Employee,9,1,11,0,0,1,0,0,0.232,0
U100768,Employee,6,2,23,2,1,1,0,0,0.016,0
U100769,Employee,7,1,20,2,1,2,0,0,0.537,1
U100770,Admin,12,1,11,1,1,1,0,0,0.452,0
U100771,Manager,6,1,17,0,1,0,0,0,0.673,0
U100772,Employee,4,2,13,1,0,1,1,1,0.107,0
U100773,Admin,1,1,18,1,0,2,0,1,0.706,0
U100774,Employee,21,0,9,0,0,2,1,1,0.096,0
U100775,Employee,4,1,9,1,1,0,0,0,0.191,0
U100776,Employee,15,2,15,2,0,2,0,0,0.133,0
U100777,Employee,11,0,13,0,0,6,1,0,0.298,0
U100778,Employee,8,2,14,1,0,1,0,1,0.475,0
U100779,Employee,6,4,14,2,2,0,0,0,0.426,0
U100780,Admin,9,3,22,0,0,1,0,0,0.112,0
U100781,Employee,5,1,22,0,0,0,1,1,0.702,0
U100782,Admin,19,0,17,1,0,2,0,1,0.088,0
U100783,Employee,14,2,16,0,1,1,0,1,0.456,0
U100784,Manager,21,0,16,1,0,3,0,0,0.538,0
U100785,Employee,15,4,18,3,1,0,0,0,0.075,1
U100786,Manager,17,1,17,1,0,1,0,0,0.394,0
U100787,Employee,22,2,17,1,0,1,0,0,0.752,0
U100788,Admin,5,0,13,0,0,4,0,0,0.795,0
U100789,Employee,0,2,19,1,0,4,0,0,0.165,0
U100790,Employee,15,2,20,1,0,2,0,1,0.717,0
U100791,Contractor,3,5,22,0,0,2,0,1,0.729,0
U100792,Employee,3,0,18,0,1,1,0,0,0.798,1
U100793,Employee,16,2,19,1,0,0,0,0,0.38,0
U100794,Employee,19,0,13,0,1,3,0,0,0.699,0
U100795,Contractor,0,0,12,1,2,0,1,1,0.93,0
U100796,Manager,1,1,19,1,1,2,0,0,0.173,0
U100797,Contractor,6,1,11,1,1,1,0,0,0.284,0
U100798,Contractor,10,0,12,1,0,3,0,0,0.412,0
U100799,Employee,10,1,17,1,1,2,1,0,0.951,1
U100800,Employee,16,0,14,0,1,2,1,0,0.139,0
U100801,Employee,9,3,16,0,1,0,1,1,0.097,0
U100802,Employee,19,2,11,2,0,3,1,0,0.382,0
U100803,Employee,22,3,13,0,0,1,0,0,0.775,0
U100804,Contractor,18,2,17,1,0,2,1,0,0.498,0
U100805,Employee,16,1,18,0,0,0,1,0,0.753,0
U100806,Manager,4,1,22,1,1,5,1,0,0.269,0
U100807,Manager,19,3,18,1,1,4,0,0,0.172,1
U100808,Admin,18,0,11,0,2,2,0,0,0.536,0
U100809,Employee,10,2,8,1,2,1,0,0,0.865,1
U100810,Employee,12,1,12,0,0,3,0,1,0.521,0
U100811,Admin,3,0,16,2,1,1,1,0,0.918,0
U100812,Employee,10,1,9,1,1,2,1,0,0.961,0
U100813,Employee,4,1,15,0,0,4,1,0,0.158,0
U100814,Employee,18,2,19,0,0,1,1,1,0.145,0
U100815,Employee,13,1,15,2,0,1,0,0,0.443,0
U100816,Contractor,14,2,18,2,0,2,0,1,0.568,0
U100817,Manager,8,1,12,2,0,0,0,0,0.843,0
U100818,Contractor,1,1,15,1,1,3,0,0,0.882,0
U100819,Manager,2,1,14,0,0,1,0,0,0.141,0
U100820,Employee,7,0,15,1,0,1,0,0,0.599,0
U100821,Manager,8,1,18,0,0,0,0,0,0.949,0
U100822,Employee,5,1,16,0,0,1,1,0,0.317,0
U100823,Admin,21,0,25,2,1,2,0,1,0.965,0
U100824,Employee,23,2,15,0,0,1,0,0,0.373,0
U100825,Employee,23,2,12,0,1,2,0,1,0.487,0
U100826,Manager,5,3,13,1,1,1,0,0,0.839,0
U100827,Employee,5,0,24,0,1,2,0,1,0.788,0
U100828,Manager,21,0,12,0,0,1,1,0,0.567,0
U100829,Employee,13,2,21,2,1,1,0,0,0.69,1
U100830,Employee,0,1,19,0,0,2,0,1,0.546,0
U100831,Employee,7,1,21,0,0,0,0,0,0.902,0
U100832,Employee,22,2,14,0,1,1,0,1,0.36,1
U100833,Employee,19,0,18,0,0,3,0,0,0.36,0
U100834,Manager,1,3,20,1,2,0,0,1,0.453,0
U100835,Employee,3,3,14,0,1,2,0,1,0.881,0
U100836,Employee,5,1,14,0,1,4,1,0,0.624,0
U100837,Contractor,22,1,17,3,1,6,0,1,0.429,0
U100838,Employee,23,0,12,0,0,0,0,0,0.954,0
U100839,Contractor,13,1,8,0,1,0,1,1,0.091,0
U100840,Manager,17,0,18,1,2,0,1,0,0.561,0
U100841,Employee,1,1,18,0,0,2,0,0,0.403,0
U100842,Employee,1,1,22,0,2,1,0,0,0.091,0
U100843,Employee,18,0,13,1,0,2,0,0,0.328,0
U100844,Employee,0,1,13,1,1,2,0,1,0.844,0
U100845,Manager,13,1,13,0,1,1,0,0,0.554,0
U100846,Employee,20,0,13,0,2,0,0,1,0.363,0
U100847,Employee,3,2,9,0,1,2,0,1,0.378,0
U100848,Employee,0,1,17,0,1,3,1,0,0.459,0
U100849,Employee,21,1,12,0,0,2,0,0,0.63,0
U100850,Employee,22,1,16,0,0,0,0,0,0.822,1
U100851,Manager,2,1,9,1,1,1,0,0,0.605,0
U100852,Employee,10,3,20,3,0,2,1,0,0.673,0
U100853,Employee,3,1,21,1,1,1,0,0,0.278,0
U100854,Employee,7,2,13,0,0,3,0,0,0.794,0
U100855,Employee,10,3,11,0,1,3,1,1,0.686,0
U100856,Employee,8,0,11,0,1,0,1,0,0.352,1
U100857,Admin,9,1,7,0,1,2,0,0,0.495,1
U100858,Employee,16,1,24,0,2,1,0,1,0.492,0
U100859,Employee,23,0,8,1,1,1,0,0,0.349,0
U100860,Employee,14,2,8,1,1,4,0,0,0.106,0
U100861,Contractor,22,0,13,1,0,1,0,0,0.007,0
U100862,Employee,1,0,13,1,2,2,0,0,0.511,0
U100863,Employee,1,0,7,1,0,1,0,0,0.337,0
U100864,Employee,7,0,12,0,1,2,0,0,0.43,0
U100865,Employee,9,1,22,0,0,2,0,1,0.004,0
U100866,Employee,14,2,17,0,0,2,0,0,0.792,1
U100867,Contractor,10,1,15,0,0,0,0,0,0.981,0
U100868,Employee,20,1,11,2,2,1,0,1,0.356,0
U100869,Employee,10,2,16,1,1,1,0,0,0.753,0
U100870,Employee,10,0,10,0,0,3,1,1,0.297,0
U100871,Employee,13,0,26,0,1,3,0,0,0.829,0
U100872,Contractor,13,0,20,0,0,2,0,0,0.894,0
U100873,Employee,8,0,14,0,1,2,0,0,0.151,0
U100874,Employee,22,3,12,0,1,1,0,1,0.475,0
U100875,Employee,1,2,10,2,1,5,1,1,0.866,0
U100876,Employee,18,1,18,0,0,1,0,0,0.298,0
U100877,Manager,1,3,20,1,0,1,0,0,0.97,0
U100878,Employee,11,1,7,1,0,6,0,0,0.828,0
U100879,Employee,7,1,16,1,0,4,0,0,0.939,0
U100880,Manager,2,0,14,0,2,1,0,0,0.892,0
U100881,Employee,3,1,17,0,0,1,0,0,0.795,0
U100882,Contractor,14,3,15,1,0,1,0,0,0.711,0
U100883,Employee,11,0,18,0,1,2,1,0,0.996,0
U100884,Employee,3,0,14,2,0,0,0,0,0.135,0
U100885,Manager,15,0,14,1,0,1,1,0,0.715,1
U100886,Employee,1,1,13,0,0,1,0,1,0.051,0
U100887,Employee,0,0,11,1,0,3,0,0,0.967,0
U100888,Employee,10,3,14,2,0,0,0,1,0.62,0
U100889,Admin,8,3,18,0,0,1,0,1,0.978,0
U100890,Employee,23,2,18,0,0,2,1,1,0.871,0
U100891,Employee,23,2,14,0,1,1,1,0,0.673,0
U100892,Employee,4,2,15,1,1,2,0,0,0.351,0
U100893,Employee,6,1,13,4,0,2,1,0,0.417,1
U100894,Employee,3,1,20,0,0,1,1,0,0.244,0
U100895,Manager,10,3,15,0,1,2,0,0,0.692,0
U100896,Contractor,8,0,13,1,1,1,0,0,0.992,0
U100897,Employee,21,2,10,0,1,2,0,0,0.989,0
U100898,Employee,21,4,15,2,0,5,0,0,0.749,0
U100899,Employee,14,1,15,1,0,1,0,0,0.303,0
U100900,Admin,9,0,22,2,1,2,0,0,0.596,0
U100901,Employee,7,0,17,2,0,0,0,0,0.243,0
U100902,Admin,6,2,11,0,0,0,0,1,0.816,0
U100903,Manager,8,1,18,0,0,1,0,0,0.381,0
U100904,Manager,3,0,16,0,1,0,0,0,0.103,0
U100905,Employee,14,3,11,1,0,2,1,1,0.06,1
U100906,Manager,5,1,12,1,1,4,0,1,0.951,0
U100907,Employee,4,1,17,2,1,2,0,1,0.788,0
U100908,Employee,22,2,18,1,1,0,0,0,0.574,0
U100909,Employee,10,0,14,1,1,3,0,0,0.871,0
U100910,Employee,5,2,15,1,0,5,0,0,0.235,1
U100911,Employee,11,2,12,0,2,1,0,1,0.416,1
U100912,Manager,23,4,12,0,1,0,1,1,0.925,0
U100913,Admin,14,0,12,2,0,3,1,0,0.103,0
U100914,Employee,20,3,11,1,1,4,1,0,0.603,0
U100915,Employee,8,1,14,1,0,1,0,1,0.216,1
U100916,Manager,16,2,11,1,0,2,0,1,0.327,0
U100917,Employee,0,0,11,1,0,1,0,0,0.421,0
U100918,Employee,8,0,14,1,0,1,0,0,0.469,0
U100919,Contractor,5,2,19,0,0,2,0,0,0.332,0
U100920,Employee,15,2,15,2,1,1,0,0,0.308,0
U100921,Employee,20,2,15,1,0,2,1,0,0.785,0
